	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	num_words	num_sentences	num_lemmas	num_commas	num_exclamation_marks	num_question_marks	average_word_length	average_sentence_length	num_nouns	num_verbs	num_adjectives	num_adverbs	num_conjunctions	num_spelling_errors	num_stopwords	automated_readability_index	coleman_liau_index	dale_chall_index	difficult_word_count	flesch_kincaid_grade	gunning_fog	linsear_write_formula	smog_index	syllables_count
7020	10584	4	Saeng concluded the story with that paragraph because it shows what she has just been through and feels she could go through it again. If she fails the driving test again, then she use the plants to overcome her problems. She @MONTH1 actually pass the test this time. The unique plants show that she is stronger than she thinks and believes now that she feels comfortable with the plants that bring back memories of her childhood.	1	1		1																						76	4	81	1	0	0	4.671052631578948	19.0	13	14	3	6	2	7	47	10.1	9.34	8.32	10	6.0	9.71	10.5	8.8	94
7027	10591	4	The reason why the authour concluded the story with this paragraph because when Saeng saw the geese she knew that when spring comes back around she would be ready to get different flowers. Also she thinks back to when she was in her homeland she could see when the flower s grew up from the ground. Although now that she is in the city she thinks the flowers will blossom like the ones back home where she misses alot. Lastly, she describes the flowers as her friends. She also remembers the “Madagascar periwinkle” growing wild out from the cracks in brick walls or tiled roofs. Basically the authour says that she is ready to look for other plants that she remembers from her homeland.	1	1		1																						124	6	131	1	0	0	4.548387096774194	20.666666666666668	25	18	5	10	1	12	73	10.3	8.76	8.1	14	7.8	9.89	11.0	9.3	160
7030	10594	4	The author concludes the story with, ‘when they com back, saeng  vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding. Then I will take that test again.” @CAPS1 then she will become more familiar. For example, the author says, “Almost reluctantly, she realized that many things that she had thought of as strange before had become , through the quiet repetition of season upon season almost familiar to her now.” That tells me that she feels that over same time , she will become more familiar with driving and then she will take the test again. Then she @MONTH1 pass it	1	1		1																						112	7	123	9	0	0	4.575221238938053	16.142857142857142	21	16	8	14	3	18	68	14.4	9.41	7.73	12	11.7	13.18	19.333333333333332	11.2	152
7031	10595	4	The author of “Winter Hibiscus” decided to conclude the story in that way because she wanted to tie in the theme of new beginnings. Saeng is new to @LOCATION1 and has had a rough time fitting in. She misses everything about her old home, from her grandmother to the old plants there. Saeng fails her driving test, so she feels that all is lost. But the hibiscus plant helped her realize she has another chance. The hibiscus can survive the winter and bloom in the spring and that is what Saeng realizes she must do. The last paragraph said “In the spring, when the snows melt and the geese return and the hibiscus is budding, then I will take that test again.” Spring is the time for new beginnings: the geese return from the south, the flowers start to bloom, and Saeng can retake the driving test. In the last paragraph, Saeng realizes she wants a new beginning as well to be brought I the spring. In conclusion, the last paragraph ties the theme of new beginnings into the story. It shows @CAPS1 new realization and how the hibiscus inspired it.	3	2		3																						191	11	210	8	0	0	4.492146596858639	17.363636363636363	49	31	15	5	8	26	102	9.3	8.12	7.06	20	7.2	9.32	7.7142857142857135	11.0	254
7033	10597	4	The author concludes the story with this paragraph for several reasons. First, when the hibiscus buds in the spring that means that the plant is about to bloom. That also means that Saeng will be ready in the spring to take the test again. Also the last paragraph is at the end because if the plant can make it, then the girl can pass her drivers test and be happy both ways.	1	1		1																						72	4	78	2	0	0	4.222222222222222	18.0	17	8	5	5	1	7	47	7.4	6.44	6.28	5	5.6	7.76	8.5	7.2	87
7037	10601	4	The author concludes this story with the few words “then I will take that test again.” because she wanted us to know that she is not going to give up on something she failed once. She is going to keep going until she succeeds with passing “the test.”	1	1		1																						48	2	49	0	0	0	4.229166666666667	24.0	6	12	1	1	0	5	31	10.5	7.2	6.8	4	9.1	9.6	12.0	0.0	60
7042	10606	4	The author concludes the story with this paragraph because Saeng will return to the flowers again in the spring.	0	0		0																						19	1	20	0	0	0	4.947368421052632	19.0	6	2	0	1	0	2	11	11.4	11.08	7.9	3	8.3	7.6	8.5	0.0	26
7048	10612	4	In the story “Winter Hibiscus” in the spring come back the new hopes ,comfort belive, As  she said in the story “in the spring when the snows melts and the geese return and this hibiscus is budding, the I will take that test again.” She hear when the hibiscus comes back brings new hopes to the life to take that test for. Here the hibiscus mean  hope. Second of all when she said “the geese return and this hibiscus is budding “ she  means that is comfort for her it strong than hope and more if her mom helps her blue in her  self because is not easy to do it without her mom comfort. Lastly she said”Canada geese flew by, their faint honks dear and yes familiar to saeng  now. Almost reluctantly she realized that many of the thing that she had thought of a strange before had became, through the quiet repetitions of season upon season, almost familiar to her now.” She mean that the season is coming and the hibiscus  grow she will regain the blive  and the strength that she need to have to take the test the hibiscus means a lot to her means vew  hopes ,comfort, and belive.	2	3		3																						204	8	225	8	0	0	4.1415094339622645	26.5	47	27	17	12	8	22	114	19.0	7.91	7.36	10	15.7	17.3	18.333333333333332	12.3	268
7053	10617	4	The auther concludes the story with this paragraph because she thinks that it will explain what happened to saeng very well.	0	0		0																						21	1	22	0	0	0	4.9523809523809526	21.0	3	5	0	2	0	3	13	12.4	11.14	9.19	4	7.9	8.4	10.5	0.0	28
7056	10620	4	I think the Author ends this as the concluding sentence because it symbolize’s how the girl presecive things. The girl means when the geese return and the hibiscus is budding it means that it is going to be warm again, @CAPS1 means when it is warm again it brings her spirit up because it reminds her of her homeland. I think by her being remind of her homeland would help her take the test easier because she will be more happy. @CAPS1 I think will help her do better on the test. For example, the author said in the story that the flower bring her comfort @CAPS1 I think being comfortable is the best way to succeed and pass the test. In conclusion I think the author ends the story like that because he wanted the readers to understand a connection with the girl and her homeland, and how flower comfort her.	2	1		2																						152	7	161	3	0	0	4.342105263157895	21.714285714285715	31	27	7	5	4	11	86	14.2	8.02	7.22	16	11.6	14.27	13.75	10.8	204
7058	10622	4	I think the author concludes the story with that saying because it shows that she is adappting to the new place. It @CAPS1 shows that she isent going to give up. Just like the geese don’t give up flying back and forth ever winter and spring.	1	1		1																						46	3	49	0	0	0	4.260869565217392	15.333333333333334	8	10	2	4	2	7	26	6.3	6.31	7.48	5	4.5	6.12	6.666666666666667	3.1	57
7069	10633	4	The author concludes the story with this paragraph because it makes the story a happy ending how she doesn’t give up and is taking the test again. Also she doesn’t want to disappoint her mom she wants to make her happy and give the test a second chance.	1	1		1																						48	2	50	0	0	0	4.291666666666667	24.0	9	11	3	2	2	3	28	10.8	7.67	7.46	3	9.1	10.43	12.5	0.0	64
7076	10640	4	The author uses this conclusion for a reason. The reason the author uses this cliff-hanges of a conclusion is to keep the reader interested and wanting more. By saying,”I will take that test again,” the author makes the reader question if Saeng will pass the test next time and the reader will wonder what “the test” is.	1	1		1																						57	4	62	2	0	0	4.631578947368421	14.25	20	8	3	0	2	9	30	9.9	8.99	6.52	4	8.3	8.3	10.5	8.8	78
7077	10641	4	The author concludes the story with this paragraph because she probably doesn’t want the snow to melt so that the geese wouldnt return. Also I think it wants to inform the reader about what Saeng was thinking.	0	0		0																						37	2	40	0	0	0	4.675675675675675	18.5	7	9	0	2	0	4	20	9.9	9.52	8.82	6	8.1	8.48	8.75	0.0	51
7080	11828	5	"Throughout the excerpt from Home the Blueprints of Our Lives, Narciso Rodriguez, the author, manages to maintain a single overall mood. In many parts of the story he tells about how much he loved his childhood so it lead me to think was nostalgia, but nowhere does it emphasize that he yearns to return to past times. He always declared how loving and selfless his family was, how they aided others, and how he became"" family"" with his neighbors. Due to this I have found the tone to be, loving and admiring towards his parents. This is so due to the fact that he states how his parents were so brave to leave their lives in Cuba behind just so he could have a better life. Narciso Rodriguez also remarks numerous times on how his parents helped so many in need. If in Rodriguez's position I would love and admire my parents just as much, if not more, for their selfless deeds and upbringing of their son."	2	2		2																						167	7	186	9	0	0	4.425149700598802	23.857142857142858	35	22	14	10	6	19	105	11.4	8.01	7.85	24	9.1	11.0	11.0	9.2	220
7091	11839	5	The mood of the memoir is very upbeat, happy mood of how @PERSON1. Grew up in Newark, New Jersey in a very Cuban family and tells the story of how Narciso went through his childhood. This memoir really emphasizes the connection and love that Narciso had with his parents and his home. It kind of makes you think that there is more to a house than just walls and a ceiling and that maybe it's part of a family.	1	1		1																						79	4	86	2	0	0	4.189873417721519	19.75	22	8	4	7	5	7	48	8.2	6.44	7.42	8	7.5	8.93	11.125	9.5	101
7092	11840	5	Describe the mood by the author in the memoir. the mood by the athor in the memoir. Is that she had a hard time grow up because her parent's keep on movieing. bay the age of twent-seven year old. Narciso Rodriguez liveing with her family she live in a one apratment room, When she was growing up there were racism were she was growing up. When she was growing up her mother and father taught her how to cook, and the number one thing she learned is how to love some one	1	0		1																						92	6	102	2	0	0	4.108695652173913	15.333333333333334	22	14	3	0	2	11	57	9.4	6.27	6.84	7	7.5	9.2	12.0	7.2	112
7101	11849	5	"The mood created by the author of the memoir is cozy and family oriented. From the very beginning, the author describes the home as more of a way of life than a physical space. The author's ""parents created our traditional Cuban home, part of which was the kitchen"" (@NUM1). Here, the home is described even more as a part of the family, less is a building.     To enhance the feeling of family, the author includes stories of hospitality: ""My parents always kept their arms and their door to the many people he considered family"" (@NUM2). Hospitality is one of the best qualities you need to make a house a home and the author really stretches that. The mood created by the author of the memoir is cozy and family oriented."	2	2		2																						130	7	153	5	0	0	4.541984732824427	18.714285714285715	40	14	11	4	4	16	74	10.8	8.01	7.26	16	10.6	10.83	10.5	13.0	195
7118	11866	5	"In his memoir, ""@PERSON1 creates a happy and loving mood. In a time when racism and segregation was normal in @LOCATION2, @PERSON2 and his family had many happy times in his home in Newark, New Jersey. His town was filled with Cuban, Spanish, and Italian immigrants. His neighborhood was united and hardworking. In his memoir, Rodriguez writes about his kind parents. In the memoir, it states, ""My parents always kept their arms and their door open to the many people we considered family, knowing they would do the same for us,"" (p. @NUM1). Rodriguez's family was always willing to help others because they knew the favor would be returned. The Rodriguez family used their strong kindness to help everyone in the neighborhood. In return, they were respected. Also, Narciso Rodriguez writes about the bravery of his parents.  He writes, ""They came selflessly, as immigants do to give their children a better life...."" (p.@NUM1-13).  His parents wanted to help their children and give them better lives. They sacrificed their needs and wants for their children.  The @CAPS1 loves his parents because of their sacrifice and love. Last but not least,  Narciso Rodriguez writes about the struggles of his parents.  He writes ""They struggled both personally and financially..."" (@NUM3). The Rodriguez family struggled through racist acts and different climates for their children.  They wanted to give their children a better life in @LOCATION2 than what was given in Cuba.  Overall, Narciso Rodriguez writes about his parents' struggles that lead to happy moments."	4	3		4																						250	20	311	16	0	0	5.101167315175097	12.85	74	35	24	6	12	43	128	12.8	11.37	8.0	38	9.6	9.6	7.428571428571429	10.6	370
7131	11879	5	The mood  displayed by the author was a warm cozy feeling that felt like home. It showed his small house and family and their interests and how they all acted together. It really showed what he called home and what he called a family. The memoir explained the food he ate and the music he heared all through out his childhood and how he grew up.	2	2		2																						66	4	71	0	0	0	4.17910447761194	16.75	12	11	3	4	6	5	38	6.7	6.61	6.85	6	6.2	7.21	8.5	9.5	85
7132	11880	5	The mood created by the author was happiness. Because every one came together as a family and they look out for each other when they were in need. They also helped each other out and were kind and friendly.	1	1		1																						39	3	42	0	0	0	4.3076923076923075	13.0	6	4	4	2	3	3	28	5.4	6.37	5.5	1	6.0	6.23	6.833333333333333	9.7	54
7136	11884	5	"Heartwarming. That is the mood that Narciso Rodriguez creates in his memior Home: The Blueprints of Our lives. Narciso talks of the passionate cuban culture, his welcoming home, and his caring and selfless parents.Narciso starts out the story, describing his home. He explains that it was filled with cuban culture. Food music and all. Narcisco states in paragraph @NUM1 ""My parents both shared a love of cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today (and for which I am externally grateful). Passionate Cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen."" That description allows the reader to picture the warm culture of his childhood home.Then, Narciso explains that his home was always open to friends family and neighbors. He explains that they were all united because the country was filled with racism. To overcome that, they needed to stick together. Narciso states in paragraph @NUM2 ""My parents always kept their arms and their door open to the money people we considered family, knowing they would do the same for us."" That just invites the reader in.Last, Narciso explains his gratitude he has towards his parents. He states in paragraph @NUM3 ""I will always be grateful to my parents for their love and sacrific. I've often told them that what they did was a much more corageous thing that I could have ever done."" His gratitude and love towards his parents just warms the readers heart...Narciso Rodriguez truely and honestly creates a heartwarming mood in his memoir Home: The Blueprints of Our lives. @MONTH1 his message be carried on for centuries."	4	4		4																						284	23	329	8	0	0	4.871527777777778	12.521739130434783	76	35	20	18	11	39	156	12.0	10.39	7.76	39	8.8	9.95	8.833333333333334	10.1	400
7141	11889	5	"In the @CAPS1, Narciso Rodriguez, the author creates afeeling of family, home and culture. ""Created our traditional Cuban home, the very heart of which was the kitchen."" This quote shows that Narciso and his family had a great understanding and gratefulness for their culture. The @CAPS1 says that they opened the door to any one who came in and they always shared dinner with family. That shows the close-knit family @CAPS2 grew up in. Narciso tells how his parents turned a house into a home."	2	2		2																						85	6	99	4	0	0	4.823529411764706	14.166666666666666	28	13	4	2	4	14	43	9.8	9.34	8.19	12	7.6	8.68	10.1	10.4	119
7142	11890	5	"In the memoir ""Narciso Rodriguez"" by Narciso Rodriguez, @CAPS1 talks about how his Cuban roots and parents love helped to create a home and not just a simple house. In this article, Rodriguez creates a warm and calm mood by talking about his Home. @CAPS1 explians how tight-knit his family and nienborhood was because of the love and compasion of thier culture. By saying this @CAPS1 creates a warm calm mood inviting you (figuratively) into his home and childhood."	2	1		2																						79	4	91	2	0	0	4.89873417721519	19.75	25	10	6	3	6	15	36	14.8	10.39	9.54	17	12.4	13.05	15.166666666666666	11.2	115
7145	11893	5	"The mood of the memoir by @PERSON1 is love and compassion for his parents. He tells how he grew up with pride for Cuba and how he still loves Cuban music. His parents gave him these qualities which he adores but he is ""eternally grateful for his rich culinary skills that were passed on to him by his parents. @PERSON1 also talked about the role of ""family"" in the environment in which he grew up in. In his neighborhood, many people were the victims of racism, so they all came together to be a stronger whole. By growing up like this he learned how to give a helping hand to those who were in need. @PERSON1 also told the reader of the courage his parents had by leaving everything they knew and loved behind and how he wished he could have that same courage, but at least he knew of it."	3	3		3																						151	7	164	3	0	0	4.231788079470198	21.571428571428573	29	21	8	6	6	12	98	13.6	7.27	7.96	12	11.5	13.14	11.4	10.4	189
7156	11904	5	I think that the mood created by the author was happiness. I think this because when @CAPS1 was talking throughout the story @CAPS1 talked about how great her life was and how nice your parents are. @CAPS1 talked about her life as being very nice because @CAPS1 grew up in a house that turned into a home. Also, @CAPS1 talked about the great cooking that went on in her house and all of the great music, that @CAPS1 still loves today. Also, @CAPS1 talks about how caring her parents were when they opened there doors to family that needed a place to stay until they got back on their feet. Lastly, I think the mood set by the author was happiness because @CAPS1 had a lot of her family or close friends living either above or below them. Those are the reasons I thought the mood set by the author was happiness.	3	3		3																						152	7	163	4	0	0	4.342105263157895	21.714285714285715	36	23	6	7	5	10	87	11.7	7.49	6.66	9	9.6	10.38	13.25	8.8	198
7168	11916	5	"In the story ""Narciso Rodriguez"", the mood in the story is willing, greatful, and hopeful. ""The faith that this struggle would lead them and their children to better times drove them to endure these hard times"" that quote represents that the family was willing to go through not having a good job like in cuba and segragtion to make a better life for their kids. ""My parents always kept there door open for the people we considered family"" this quote shows the family was was greatful to have a home and still let the people they loved live there with them. ""My mother and Father came to this country with such courage, with out knowlage of the language and culture. That quote showed that the family was hopeful enough that even without knowing about the country they still believed it would bring a better life. In the story ""Narciso Rodriguez"" the family was willing to do anything for a better life."	3	3		3																						161	6	180	4	0	0	4.614906832298137	26.833333333333332	40	19	16	8	6	17	89	27.1	9.71	8.46	14	20.7	22.23	56.0	12.5	215
7171	11919	5	What I think the mood of this story is really soft and explainable since it explains how these people immigrated from their country to where they live now just to basically get a better life. And they certainly did They are happy of ther home and the @CAPS1 is happy because of his amazing educational options. That is what I would say the mood of this story is.	1	1		1																						68	3	71	0	0	0	4.338235294117647	22.666666666666668	10	6	7	6	3	4	44	10.3	7.84	7.08	8	9.8	11.43	13.333333333333334	11.2	96
7172	11920	5	During Narciso's life, growing up in a small house doesn't matter when you're surrounded by people you love. The author created the mood of happiness, love, achievement, and being proud. Narciso was very proud of his cuban heratige, as well has his brave parents, that created a beautiful home and life for him. The mood was also happy because it's a very happy story. There is love and achievement in the mood as well because Narciso loved his friends, family, neighborhood, home and childhood. The achievement was of his parents comming over to @LOCATION1 and starting a better life. Anyone would be happy with a childhood like that because being surrounded by the ones you love and being proud of you and your family is what is important.	2	3		3																						128	7	148	9	0	0	4.796875	18.285714285714285	32	13	12	7	7	19	76	10.3	9.57	6.52	11	8.1	8.26	8.666666666666666	10.3	182
7174	11922	5	No matter what nationality you are you can get along with anyone. He shows that his home, to him at least was a wonderful @CAPS1 with nice smells, food, and people. He is unexplainable happy and grateful for what his Parents did for him. To him it was @CAPS2/heaven on earth. It was in the warmth of the kitchen in the humble house where a cuban feast always filled the air with not Just scent and music but love and life. He will never forget that house or its gracious neigh bor hood.	2	1		2																						93	6	104	3	0	0	4.236559139784946	15.5	22	4	10	5	6	11	59	6.3	6.26	6.61	5	5.8	7.06	7.416666666666666	7.8	117
7183	11931	5	"The mood created in this memoir is excilent. For example in paragraph @NUM1 it says ""I will always be grateful to my parents for their love and sacrifice."" This gives me the feeling of thankfulness and to really admire what my parents have done for me. Another example is in paragraph @NUM2 it says ""It was here I learned the real definition of family."" This quote makes me feel so happy that I have a family that supports me and is always there for me. This memoir really changed how I look at things and made me relize how thankful I am to have my family."	2	3		3																						106	6	116	0	0	0	4.264150943396227	17.666666666666668	20	16	4	8	4	10	68	7.5	6.49	7.64	12	7.8	9.34	10.333333333333334	11.5	149
7193	11941	5	"The mood created by the author is warmth. First off, in paragraph two, it says how his family would always cook food and turn on the cuban music. It also says how the smell of the food would fill the house. In paragraph four, it says how they would always have family members over for dinner. Some of the family members they would have were Grandparents, Aunts, @CAPS1, and cousins. The last reason the mood is warmth is because he said in paragraph seven, ""I will never forget how my parents turned this simple house into a home."" That means that before they lived there, it was just three rooms; however, once they moved in, they turned it into a place where friends and family could gather and have fun."	3	3		3																						130	7	150	10	0	0	4.438461538461539	18.571428571428573	32	18	3	10	4	19	80	8.8	7.54	6.62	6	7.0	8.06	8.166666666666666	8.8	167
7195	11943	5	"In Narciso Rodriguez, his own memoir, his own memoir, we are told about his child hood. Narciso affects the mood by describing the setting. He writes ""could afford to into a modest three room apartment..."" in pharagraph @NUM1.  This gives you a humble feeling from the very beggining of the reading. In pharagraph @NUM2, he writes ""passionate Cuban music filled the air..."". This made me think of mexican culture. Narciso writes things like these throught his memoir. These lines give the mood of modesty and rich Cuban culture Narciso also writes about his birthday, and faimly. The parts that he writes about faimly give you a feeling of unity. These are the lines/phrases Narciso uses to give his memoir mood."	3	2		3																						120	10	144	5	0	0	4.900826446280992	12.1	38	17	10	4	2	22	59	8.5	9.09	8.11	18	6.1	6.65	5.0	7.4	163
7198	11946	5	The mood that was created by the author is loving. It teaches the reader that the heart felted sacrifice and hardship the parents endured is priceless and the love that an immigrant family has for one another is endless. This mood explains the true definition of family and the unconditional, unfadeable love that a family has for one another and for its neighbor. This is true because in paragraph @NUM1 it tells the reader how grateful the author is for having such persistent, loving parents whose faith and determination for a better future taught the author how to love and appreciate the courage and strength one must have to overcome the struggles and barriers on this pursuit of happiness everyone is destined to follow. The mood of this memoir explains how precious is a home and the memories contained in it. This is the mood the author created in his memoir.	2	3		3																						151	6	159	2	0	0	4.76158940397351	25.166666666666668	38	22	12	0	9	11	85	13.6	10.28	8.34	28	11.9	12.99	15.75	13.3	229
7203	11951	5	"Reading this article expresses many different mood changing from the auther. While reading you can notice he's proud of his Cuban culter explaining how united his family has always been for as long as he can remember. Most important his so greatful to his parents for everything they've been through to see him sucuss in life and that's what I admire the most from the author. This story is giving thanks to his parents and his culture. He mood is mostly proud and thankful throughout the whole story. Like at the end when he says ""I learned the definition of ""family"", meaning his family was there for each other and and love was all over. This pasage made me realize everything my mother went through to see my brother and I success, so I can say I can relate to the auther."	3	2		3																						142	8	157	2	0	0	4.471830985915493	17.75	24	21	11	10	6	12	95	9.8	8.07	6.87	16	8.8	9.53	8.833333333333334	10.9	197
7213	11961	5	Happy. You should always be proud where you came from. Not only that back your background like your culture and your parents. Stuff like that. Never be ashamed about stuff like that even if your diffrent it shouldn't matter. The more diffrent you're the more unique you're.  Just look at it that way. Plus you should never change just because of what you're and what you look like.	1	0		1																						68	8	81	0	0	0	4.550724637681159	8.625	8	5	5	9	3	9	50	5.9	7.23	5.59	2	3.0	4.52	3.8571428571428568	3.1	80
7216	11964	5	"The mood of ""Narciso Rodriguez"" is @CAPS1 much the same throughout the whole excerpt.   In the story, the mood the whole time is calm and relaxed. Narciso talks about his family and how much he loves them and what they have done for him. It says in the story ""Growing up in this enviroment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" @CAPS1 much throughout the story, this is the mood.       Another mood created by the author is gratefulness and thankfulness. Narciso is thankful to his parents selflessness. In the story, Narciso says ""I will always be grateful to my parents for their love and sacrifice."" The way he talks about his parents ends up making the reader thankful too.     Narciso Rodriguez creates happy moods for us by the way he writes with love about his family and how he cares so much about what they did for him."	3	3		3																						158	10	182	3	0	0	4.503105590062112	16.1	37	16	11	8	6	20	98	13.0	8.36	7.54	17	11.2	12.29	7.428571428571429	10.9	226
7217	11965	5	"The mood created by the memoir is thankful and proud. In paragraph @NUM1 it shows that he is thankful. ""... still with me today (and for which I am eternally grateful.) It also shows that Narciso Rodriguez is proud to be Cuban.In paragraph @NUM2, it says ""I will always be grateful to my parents for their love and sacrifice."" This also shows that Narciso is thankful for everything his parents did for him. Narciso also said that he often told them of his admiration for their strength and perseverance,In the last paragraph, it says that he will never forget how his parents turned this simple house into a home. This shows that he is thankful for his parents."	2	3		3																						118	8	136	3	0	0	4.579831932773109	14.875	23	12	11	8	4	16	74	10.3	8.7	7.03	10	8.5	9.51	11.2	8.8	162
7220	11968	5	The mood created by the author in this memoir is careing and happiness. There is a lot of careing and happiness in this story. There is a lot of careing because he cares about his family and all that thay do for him. He also cares that his parent made the house traditional Just like back in Cuba. He also cares that his parents do so much for other people. There is a lot of happieness because he is happy to live in @LOCATION1 and to have such wonderful parents. He is happy that his parents teach him all the traditional thing that they used to do in Cuba. Last but not least he is happy because he lives with everyone he loves.	1	2		2																						123	8	131	0	0	0	4.138211382113822	15.375	24	18	10	6	5	10	83	5.8	5.73	5.94	8	6.9	7.46	7.2857142857142865	9.5	167
7235	11983	5	He gives a mood of friendliness and happy memories. He tries to make the reader feel the happy feelings he felt, so that people would understand how he feels and tried to relate to it. Childhood memories are supposed to give those feelings to the reader.	1	1		1																						46	3	50	1	0	0	4.543478260869565	15.333333333333334	10	11	2	0	2	4	25	7.6	8.0	7.48	5	6.9	7.86	8.0	9.7	64
7236	11984	5	The mood Narciso Rodriguez is trying to portray in this memoir is very relaxing and greatful. He wants to be able to show his readers that he is greatful for how his parents raised him and what type of enviornment it was. By reading this memoir one almost feels like they are at his house, surrounded by his friends and family. Narciso Rodriguez is also trying to show happyness, how he was happy with his life and always having friends around him.	2	1		2																						82	4	88	2	0	0	4.475609756097561	20.5	17	11	5	4	4	8	50	9.9	8.24	8.12	12	8.9	10.15	11.5	9.5	112
7239	11987	5	"The mood created by the memoir is very explicit. He shows that he loves where he is and he doesn't want to trade it for anything. He loves his neighborhood because for him it's like a ""melting pot"". There are @CAPS1, cubans and Spanish people living there. In paragraph @NUM1, the author explains how his parents house and doors are open to anyone who needs help getting back on their feet. The author also gives a sad mood at the memoir. In paragraph @NUM2, his parents lived in a one-room apartment hoping that one day, they can afford to live in a three-room apartment. That is the mood the author gives off in the memoir."	1	2		2																						115	8	135	4	0	0	4.443478260869565	14.375	29	17	5	4	3	14	68	6.7	6.84	7.23	11	5.4	6.46	6.571428571428571	6.6	149
7257	12005	5	In this memoir there are many different moods that the auther tells you about. Happiness is a mood that the author tells you about. They are all happy because they can be together and have a grate time. Another mood is careing. her parents care about others and keep there doors open For them at all times. Love. Love is all around this house. They love all their Friends and Family and celebrate with then no matter what. They also show there love by leting people stay with them untill they can get back up onto there Feet. One mood in this memoir is courage, these two people show courage when they get here and they keep that Courage for a very long time. Expeshaly when they come from having such grate jobs to ones that arnt that great.	3	2		3																						139	11	151	1	0	0	4.345323741007194	12.636363636363637	29	19	9	15	5	13	90	6.8	7.13	6.79	10	4.6	6.74	7.0	8.2	170
7259	12007	5	In this memoir of the author creates a clear mood. He keeps stating over and over that he is so grateful of his parents and family members. Also, he describes that his house was always filled with amazing smells and cuban music. It also says that there was always a feeling of love and happiness in the air which sometimes pushed them through the hard times that they faced. Another thing that he says is that even though almost everyone has a different race, everyone got along and help others out. And one final way I know he had a happy mood, is that he said everyone was honest and hard working.	2	3		3																						112	6	121	3	0	0	4.357142857142857	18.666666666666668	20	16	9	9	7	9	70	8.4	7.54	7.38	11	7.0	7.48	8.333333333333334	9.3	148
7260	12008	5	"The mood created by the author in the memoir was very thankful. The author proved that it doesn't take the amount of money, or how big your house is to be happy. Sometimes its just the simple things. In paragraph @NUM1 it states, ""my parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" The author is showing the reader that even though they might not be family by blood, they still treat each other as if they were. In the last sentence of the memoir it reads, ""I will never forget how my parents turned this simple house into a home."" This shows the reader that no house is a home without happy memories and great lessons learned."	3	2		3																						134	7	151	5	0	0	4.350746268656716	19.142857142857142	28	15	12	7	3	15	86	8.6	7.2	6.59	8	7.2	8.54	8.0	8.0	172
7262	12010	5	"The mood created by Narciso Rodriguez in the excerpt from ""Home: The blueprints of our lives, is very thankFul. ""and for which I am eternally grateful"" ""I will always be grateful to my parents"" @CAPS1 like these that are scattered thro-ugh out the excerpt show greatfulness, and love for his parents. Some other @CAPS1 like ""They came selflessly"" and ""... To give their children a better life"". Throughout the excerpt he tries to express how greatful he is to his parents, and community. One quote that can to mind when reading paragraphs @NUM1 & @NUM2 is ""It takes a village to raise a child"" I think thats how @ORGANIZATION1's community worked. They weren't just neighbors, they were family."	2	2		2																						118	7	145	4	0	0	4.88135593220339	16.857142857142858	30	13	6	6	5	26	68	11.6	9.81	8.54	19	8.5	9.79	11.0	9.7	165
7270	12018	5	"The @CAPS1 created by the author in this story is a couple different types of moods. One of those moods is a happy and good @CAPS1. One example of this is when the author states ""I Learned there about how to love. I will never forget how my parents turned this simple house into a home."" That shows a good @CAPS1 because it is about loving. Next example of a happy or good @CAPS1 is when the story states ""Countless extended family members came and whent-and there was often someone staying with us temperally until they were able to get back on there feet."" This shows a happy @CAPS1 because they are welcoming people into there family. Another @CAPS1 in the story is sad. One example is when it says ""Could not afford to move into a moddest three room appartment"" This is a sad @CAPS1 because a you always want the best of for people and if there to poor to afford a good place and that is sad. Also it says ""They struggled both personally and financially. This is a sad @CAPS1 because they are haveing trouble getting by. There is more then @NUM1 @CAPS1 in this story, but the most import @CAPS1 I think is loving. A example of loving is when it states ""all thes cultures came together in great solidarity and friendship."" That line right there is showing love. That is the most importand @CAPS1 to know in this story, loving."	4	4		4																						246	16	274	2	0	0	4.40650406504065	15.375	46	36	23	14	9	23	145	7.5	7.07	6.5	24	7.3	8.19	8.5	9.4	346
